"","perf_metric","perf_metric_diff","pvalue","names","method","perf_metric_name","seed"
"3662",1,0,1,"V4294","glmnet","AUC",2019
"3663",1,0,1,"V4295","glmnet","AUC",2019
"3664",1,0,1,"V4296","glmnet","AUC",2019
"3665",1,0,1,"V4297","glmnet","AUC",2019
"3666",1,0,1,"V4298","glmnet","AUC",2019
"3667",1,0,1,"V4299","glmnet","AUC",2019
"3668",1,0,1,"V43","glmnet","AUC",2019
"3669",1,0,1,"V430","glmnet","AUC",2019
"3670",1,0,1,"V4300","glmnet","AUC",2019
"3671",1,0,1,"V4301","glmnet","AUC",2019
"3672",1,0,1,"V4302","glmnet","AUC",2019
"3673",1,0,1,"V4303","glmnet","AUC",2019
"3674",1,0,1,"V4304","glmnet","AUC",2019
"3675",1,0,1,"V4305","glmnet","AUC",2019
"3676",1,0,1,"V4306","glmnet","AUC",2019
"3677",1,0,1,"V4307","glmnet","AUC",2019
"3678",1,0,1,"V4308","glmnet","AUC",2019
"3679",1,0,1,"V4309","glmnet","AUC",2019
"3680",1,0,1,"V431","glmnet","AUC",2019
"3681",1,0,1,"V4310","glmnet","AUC",2019
"3682",1,0,1,"V4311","glmnet","AUC",2019
"3683",1,0,1,"V4312","glmnet","AUC",2019
"3684",1,0,1,"V4313","glmnet","AUC",2019
"3685",1,0,1,"V4314","glmnet","AUC",2019
"3686",1,0,1,"V4315","glmnet","AUC",2019
"3687",1,0,1,"V4316","glmnet","AUC",2019
"3688",1,0,1,"V4317","glmnet","AUC",2019
"3689",1,0,1,"V4318","glmnet","AUC",2019
"3690",1,0,1,"V4319","glmnet","AUC",2019
"3691",1,0,1,"V432","glmnet","AUC",2019
"3692",1,0,1,"V4320","glmnet","AUC",2019
"3693",1,0,1,"V4321","glmnet","AUC",2019
"3694",1,0,1,"V4322","glmnet","AUC",2019
"3695",1,0,1,"V4323","glmnet","AUC",2019
"3696",1,0,1,"V4324","glmnet","AUC",2019
"3697",1,0,1,"V4325","glmnet","AUC",2019
"3698",1,0,1,"V4326","glmnet","AUC",2019
"3699",1,0,1,"V4327","glmnet","AUC",2019
"3700",1,0,1,"V4328","glmnet","AUC",2019
"3701",1,0,1,"V4329","glmnet","AUC",2019
"3702",1,0,1,"V433","glmnet","AUC",2019
"3703",1,0,1,"V4330","glmnet","AUC",2019
"3704",1,0,1,"V4331","glmnet","AUC",2019
"3705",1,0,1,"V4332","glmnet","AUC",2019
"3706",1,0,1,"V4333","glmnet","AUC",2019
"3707",1,0,1,"V4334","glmnet","AUC",2019
"3708",1,0,1,"V4335","glmnet","AUC",2019
"3709",1,0,1,"V4336","glmnet","AUC",2019
"3710",1,0,1,"V4337","glmnet","AUC",2019
"3711",1,0,1,"V4338","glmnet","AUC",2019
"3712",1,0,1,"V4339","glmnet","AUC",2019
"3713",1,0,1,"V434","glmnet","AUC",2019
"3714",1,0,1,"V4340","glmnet","AUC",2019
"3715",1,0,1,"V4341","glmnet","AUC",2019
"3716",1,0,1,"V4342","glmnet","AUC",2019
"3717",1,0,1,"V4343","glmnet","AUC",2019
"3718",1,0,1,"V4344","glmnet","AUC",2019
"3719",1,0,1,"V4345","glmnet","AUC",2019
"3720",1,0,1,"V4346","glmnet","AUC",2019
"3721",1,0,1,"V4347","glmnet","AUC",2019
"3722",1,0,1,"V4348","glmnet","AUC",2019
"3723",1,0,1,"V4349","glmnet","AUC",2019
"3724",1,0,1,"V435","glmnet","AUC",2019
"3725",1,0,1,"V4350","glmnet","AUC",2019
"3726",1,0,1,"V4351","glmnet","AUC",2019
"3727",1,0,1,"V4352","glmnet","AUC",2019
"3728",1,0,1,"V4353","glmnet","AUC",2019
"3729",1,0,1,"V4354","glmnet","AUC",2019
"3730",1,0,1,"V4355","glmnet","AUC",2019
"3731",1,0,1,"V4356","glmnet","AUC",2019
"3732",1,0,1,"V4357","glmnet","AUC",2019
"3733",1,0,1,"V4358","glmnet","AUC",2019
"3734",1,0,1,"V4359","glmnet","AUC",2019
"3735",1,0,1,"V436","glmnet","AUC",2019
"3736",1,0,1,"V4360","glmnet","AUC",2019
"3737",1,0,1,"V4361","glmnet","AUC",2019
"3738",1,0,1,"V4362","glmnet","AUC",2019
"3739",1,0,1,"V4363","glmnet","AUC",2019
"3740",1,0,1,"V4364","glmnet","AUC",2019
"3741",1,0,1,"V4365","glmnet","AUC",2019
"3742",1,0,1,"V4366","glmnet","AUC",2019
"3743",1,0,1,"V4367","glmnet","AUC",2019
"3744",1,0,1,"V4368","glmnet","AUC",2019
"3745",1,0,1,"V4369","glmnet","AUC",2019
"3746",1,0,1,"V437","glmnet","AUC",2019
"3747",1,0,1,"V4370","glmnet","AUC",2019
"3748",1,0,1,"V4371","glmnet","AUC",2019
"3749",1,0,1,"V4372","glmnet","AUC",2019
"3750",1,0,1,"V4373","glmnet","AUC",2019
"3751",1,0,1,"V4374","glmnet","AUC",2019
"3752",1,0,1,"V4375","glmnet","AUC",2019
"3753",1,0,1,"V4376","glmnet","AUC",2019
"3754",1,0,1,"V4377","glmnet","AUC",2019
"3755",1,0,1,"V4378","glmnet","AUC",2019
"3756",1,0,1,"V4379","glmnet","AUC",2019
"3757",1,0,1,"V438","glmnet","AUC",2019
"3758",1,0,1,"V4380","glmnet","AUC",2019
"3759",1,0,1,"V4381","glmnet","AUC",2019
"3760",1,0,1,"V4382","glmnet","AUC",2019
"3761",1,0,1,"V4383","glmnet","AUC",2019
"3762",1,0,1,"V4384","glmnet","AUC",2019
"3763",1,0,1,"V4385","glmnet","AUC",2019
"3764",1,0,1,"V4386","glmnet","AUC",2019
"3765",1,0,1,"V4387","glmnet","AUC",2019
"3766",1,0,1,"V4388","glmnet","AUC",2019
"3767",1,0,1,"V4389","glmnet","AUC",2019
"3768",1,0,1,"V439","glmnet","AUC",2019
"3769",1,0,1,"V4390","glmnet","AUC",2019
"3770",1,0,1,"V4391","glmnet","AUC",2019
"3771",1,0,1,"V4392","glmnet","AUC",2019
"3772",1,0,1,"V4393","glmnet","AUC",2019
"3773",1,0,1,"V4394","glmnet","AUC",2019
"3774",1,0,1,"V4395","glmnet","AUC",2019
"3775",1,0,1,"V4396","glmnet","AUC",2019
"3776",1,0,1,"V4397","glmnet","AUC",2019
"3777",1,0,1,"V4398","glmnet","AUC",2019
"3778",1,0,1,"V4399","glmnet","AUC",2019
"3779",1,0,1,"V44","glmnet","AUC",2019
"3780",1,0,1,"V440","glmnet","AUC",2019
"3781",1,0,1,"V4400","glmnet","AUC",2019
"3782",1,0,1,"V4401","glmnet","AUC",2019
"3783",1,0,1,"V4402","glmnet","AUC",2019
"3784",1,0,1,"V4403","glmnet","AUC",2019
"3785",1,0,1,"V4404","glmnet","AUC",2019
"3786",1,0,1,"V4405","glmnet","AUC",2019
"3787",1,0,1,"V4406","glmnet","AUC",2019
"3788",1,0,1,"V4407","glmnet","AUC",2019
"3789",1,0,1,"V4408","glmnet","AUC",2019
"3790",1,0,1,"V4409","glmnet","AUC",2019
"3791",1,0,1,"V441","glmnet","AUC",2019
"3792",1,0,1,"V4410","glmnet","AUC",2019
"3793",1,0,1,"V4411","glmnet","AUC",2019
"3794",1,0,1,"V4412","glmnet","AUC",2019
"3795",1,0,1,"V4413","glmnet","AUC",2019
"3796",1,0,1,"V4414","glmnet","AUC",2019
"3797",1,0,1,"V4415","glmnet","AUC",2019
"3798",1,0,1,"V4416","glmnet","AUC",2019
"3799",1,0,1,"V4417","glmnet","AUC",2019
"3800",1,0,1,"V4418","glmnet","AUC",2019
"3801",1,0,1,"V4419","glmnet","AUC",2019
"3802",1,0,1,"V442","glmnet","AUC",2019
"3803",1,0,1,"V4420","glmnet","AUC",2019
"3804",1,0,1,"V4421","glmnet","AUC",2019
"3805",1,0,1,"V4422","glmnet","AUC",2019
"3806",1,0,1,"V4423","glmnet","AUC",2019
"3807",1,0,1,"V4424","glmnet","AUC",2019
"3808",1,0,1,"V4425","glmnet","AUC",2019
"3809",1,0,1,"V4426","glmnet","AUC",2019
"3810",1,0,1,"V4427","glmnet","AUC",2019
"3811",1,0,1,"V4428","glmnet","AUC",2019
"3812",1,0,1,"V4429","glmnet","AUC",2019
"3813",1,0,1,"V443","glmnet","AUC",2019
"3814",1,0,1,"V4430","glmnet","AUC",2019
"3815",1,0,1,"V4431","glmnet","AUC",2019
"3816",1,0,1,"V4432","glmnet","AUC",2019
"3817",1,0,1,"V4433","glmnet","AUC",2019
"3818",1,0,1,"V4434","glmnet","AUC",2019
"3819",1,0,1,"V4435","glmnet","AUC",2019
"3820",1,0,1,"V4436","glmnet","AUC",2019
"3821",1,0,1,"V4437","glmnet","AUC",2019
"3822",1,0,1,"V4438","glmnet","AUC",2019
"3823",1,0,1,"V4439","glmnet","AUC",2019
"3824",1,0,1,"V444","glmnet","AUC",2019
"3825",1,0,1,"V4440","glmnet","AUC",2019
"3826",1,0,1,"V4441","glmnet","AUC",2019
"3827",1,0,1,"V4442","glmnet","AUC",2019
"3828",1,0,1,"V4443","glmnet","AUC",2019
"3829",1,0,1,"V4444","glmnet","AUC",2019
"3830",1,0,1,"V4445","glmnet","AUC",2019
"3831",1,0,1,"V4446","glmnet","AUC",2019
"3832",1,0,1,"V4447","glmnet","AUC",2019
"3833",1,0,1,"V4448","glmnet","AUC",2019
"3834",1,0,1,"V4449","glmnet","AUC",2019
"3835",1,0,1,"V445","glmnet","AUC",2019
"3836",1,0,1,"V4450","glmnet","AUC",2019
"3837",1,0,1,"V4451","glmnet","AUC",2019
"3838",1,0,1,"V4452","glmnet","AUC",2019
"3839",1,0,1,"V4453","glmnet","AUC",2019
"3840",1,0,1,"V4454","glmnet","AUC",2019
"3841",1,0,1,"V4455","glmnet","AUC",2019
"3842",1,0,1,"V4456","glmnet","AUC",2019
"3843",1,0,1,"V4457","glmnet","AUC",2019
"3844",1,0,1,"V4458","glmnet","AUC",2019
"3845",1,0,1,"V4459","glmnet","AUC",2019
"3846",1,0,1,"V446","glmnet","AUC",2019
"3847",1,0,1,"V4460","glmnet","AUC",2019
"3848",1,0,1,"V4461","glmnet","AUC",2019
"3849",1,0,1,"V4462","glmnet","AUC",2019
"3850",1,0,1,"V4463","glmnet","AUC",2019
"3851",1,0,1,"V4464","glmnet","AUC",2019
"3852",1,0,1,"V4465","glmnet","AUC",2019
"3853",1,0,1,"V4466","glmnet","AUC",2019
"3854",1,0,1,"V4467","glmnet","AUC",2019
"3855",1,0,1,"V4468","glmnet","AUC",2019
"3856",1,0,1,"V4469","glmnet","AUC",2019
"3857",1,0,1,"V447","glmnet","AUC",2019
"3858",1,0,1,"V4470","glmnet","AUC",2019
"3859",1,0,1,"V4471","glmnet","AUC",2019
"3860",1,0,1,"V4472","glmnet","AUC",2019
"3861",1,0,1,"V4473","glmnet","AUC",2019
"3862",1,0,1,"V4474","glmnet","AUC",2019
"3863",1,0,1,"V4475","glmnet","AUC",2019
"3864",1,0,1,"V4476","glmnet","AUC",2019
"3865",1,0,1,"V4477","glmnet","AUC",2019
"3866",1,0,1,"V4478","glmnet","AUC",2019
"3867",1,0,1,"V4479","glmnet","AUC",2019
"3868",1,0,1,"V448","glmnet","AUC",2019
"3869",1,0,1,"V4480","glmnet","AUC",2019
"3870",1,0,1,"V4481","glmnet","AUC",2019
"3871",1,0,1,"V4482","glmnet","AUC",2019
"3872",1,0,1,"V4483","glmnet","AUC",2019
"3873",1,0,1,"V4484","glmnet","AUC",2019
"3874",1,0,1,"V4485","glmnet","AUC",2019
"3875",1,0,1,"V4486","glmnet","AUC",2019
"3876",1,0,1,"V4487","glmnet","AUC",2019
"3877",1,0,1,"V4488","glmnet","AUC",2019
"3878",1,0,1,"V4489","glmnet","AUC",2019
"3879",1,0,1,"V449","glmnet","AUC",2019
"3880",1,0,1,"V4490","glmnet","AUC",2019
"3881",1,0,1,"V4491","glmnet","AUC",2019
"3882",1,0,1,"V4492","glmnet","AUC",2019
"3883",1,0,1,"V4493","glmnet","AUC",2019
"3884",1,0,1,"V4494","glmnet","AUC",2019
"3885",1,0,1,"V4495","glmnet","AUC",2019
"3886",1,0,1,"V4496","glmnet","AUC",2019
"3887",1,0,1,"V4497","glmnet","AUC",2019
"3888",1,0,1,"V4498","glmnet","AUC",2019
"3889",1,0,1,"V4499","glmnet","AUC",2019
"3890",1,0,1,"V45","glmnet","AUC",2019
"3891",1,0,1,"V450","glmnet","AUC",2019
"3892",1,0,1,"V4500","glmnet","AUC",2019
"3893",1,0,1,"V4501","glmnet","AUC",2019
"3894",1,0,1,"V4502","glmnet","AUC",2019
"3895",1,0,1,"V4503","glmnet","AUC",2019
"3896",1,0,1,"V4504","glmnet","AUC",2019
"3897",1,0,1,"V4505","glmnet","AUC",2019
"3898",1,0,1,"V4506","glmnet","AUC",2019
"3899",1,0,1,"V4507","glmnet","AUC",2019
"3900",1,0,1,"V4508","glmnet","AUC",2019
"3901",1,0,1,"V4509","glmnet","AUC",2019
"3902",1,0,1,"V451","glmnet","AUC",2019
"3903",1,0,1,"V4510","glmnet","AUC",2019
"3904",1,0,1,"V4511","glmnet","AUC",2019
"3905",1,0,1,"V4512","glmnet","AUC",2019
"3906",1,0,1,"V4513","glmnet","AUC",2019
"3907",1,0,1,"V4514","glmnet","AUC",2019
"3908",1,0,1,"V4515","glmnet","AUC",2019
"3909",1,0,1,"V4516","glmnet","AUC",2019
"3910",1,0,1,"V4517","glmnet","AUC",2019
"3911",1,0,1,"V4518","glmnet","AUC",2019
"3912",1,0,1,"V4519","glmnet","AUC",2019
"3913",1,0,1,"V452","glmnet","AUC",2019
"3914",1,0,1,"V4520","glmnet","AUC",2019
"3915",1,0,1,"V4521","glmnet","AUC",2019
"3916",1,0,1,"V4522","glmnet","AUC",2019
"3917",1,0,1,"V4523","glmnet","AUC",2019
"3918",1,0,1,"V4524","glmnet","AUC",2019
"3919",1,0,1,"V4525","glmnet","AUC",2019
"3920",1,0,1,"V4526","glmnet","AUC",2019
"3921",1,0,1,"V4527","glmnet","AUC",2019
"3922",1,0,1,"V4528","glmnet","AUC",2019
"3923",1,0,1,"V4529","glmnet","AUC",2019
"3924",1,0,1,"V453","glmnet","AUC",2019
"3925",1,0,1,"V4530","glmnet","AUC",2019
"3926",1,0,1,"V4531","glmnet","AUC",2019
"3927",1,0,1,"V4532","glmnet","AUC",2019
"3928",1,0,1,"V4533","glmnet","AUC",2019
"3929",1,0,1,"V4534","glmnet","AUC",2019
"3930",1,0,1,"V4535","glmnet","AUC",2019
"3931",1,0,1,"V4536","glmnet","AUC",2019
"3932",1,0,1,"V4537","glmnet","AUC",2019
"3933",1,0,1,"V4538","glmnet","AUC",2019
"3934",1,0,1,"V4539","glmnet","AUC",2019
"3935",1,0,1,"V454","glmnet","AUC",2019
"3936",1,0,1,"V4540","glmnet","AUC",2019
"3937",1,0,1,"V4541","glmnet","AUC",2019
"3938",1,0,1,"V4542","glmnet","AUC",2019
"3939",1,0,1,"V4543","glmnet","AUC",2019
"3940",1,0,1,"V4544","glmnet","AUC",2019
"3941",1,0,1,"V4545","glmnet","AUC",2019
"3942",1,0,1,"V4546","glmnet","AUC",2019
"3943",1,0,1,"V4547","glmnet","AUC",2019
"3944",1,0,1,"V4548","glmnet","AUC",2019
"3945",1,0,1,"V4549","glmnet","AUC",2019
"3946",1,0,1,"V455","glmnet","AUC",2019
"3947",1,0,1,"V4550","glmnet","AUC",2019
"3948",1,0,1,"V4551","glmnet","AUC",2019
"3949",1,0,1,"V4552","glmnet","AUC",2019
"3950",1,0,1,"V4553","glmnet","AUC",2019
"3951",1,0,1,"V4554","glmnet","AUC",2019
"3952",1,0,1,"V4555","glmnet","AUC",2019
"3953",1,0,1,"V4556","glmnet","AUC",2019
"3954",1,0,1,"V4557","glmnet","AUC",2019
"3955",1,0,1,"V4558","glmnet","AUC",2019
"3956",1,0,1,"V4559","glmnet","AUC",2019
"3957",1,0,1,"V456","glmnet","AUC",2019
"3958",1,0,1,"V4560","glmnet","AUC",2019
"3959",1,0,1,"V4561","glmnet","AUC",2019
"3960",1,0,1,"V4562","glmnet","AUC",2019
"3961",1,0,1,"V4563","glmnet","AUC",2019
"3962",1,0,1,"V4564","glmnet","AUC",2019
"3963",1,0,1,"V4565","glmnet","AUC",2019
"3964",1,0,1,"V4566","glmnet","AUC",2019
"3965",1,0,1,"V4567","glmnet","AUC",2019
"3966",1,0,1,"V4568","glmnet","AUC",2019
"3967",1,0,1,"V4569","glmnet","AUC",2019
"3968",1,0,1,"V457","glmnet","AUC",2019
"3969",1,0,1,"V4570","glmnet","AUC",2019
"3970",1,0,1,"V4571","glmnet","AUC",2019
"3971",1,0,1,"V4572","glmnet","AUC",2019
"3972",1,0,1,"V4573","glmnet","AUC",2019
"3973",1,0,1,"V4574","glmnet","AUC",2019
"3974",1,0,1,"V4575","glmnet","AUC",2019
"3975",1,0,1,"V4576","glmnet","AUC",2019
"3976",1,0,1,"V4577","glmnet","AUC",2019
"3977",1,0,1,"V4578","glmnet","AUC",2019
"3978",1,0,1,"V4579","glmnet","AUC",2019
"3979",1,0,1,"V458","glmnet","AUC",2019
"3980",1,0,1,"V4580","glmnet","AUC",2019
"3981",1,0,1,"V4581","glmnet","AUC",2019
"3982",1,0,1,"V4582","glmnet","AUC",2019
"3983",1,0,1,"V4583","glmnet","AUC",2019
"3984",1,0,1,"V4584","glmnet","AUC",2019
"3985",1,0,1,"V4585","glmnet","AUC",2019
"3986",1,0,1,"V4586","glmnet","AUC",2019
"3987",1,0,1,"V4587","glmnet","AUC",2019
"3988",1,0,1,"V4588","glmnet","AUC",2019
"3989",1,0,1,"V4589","glmnet","AUC",2019
"3990",1,0,1,"V459","glmnet","AUC",2019
"3991",1,0,1,"V4590","glmnet","AUC",2019
"3992",1,0,1,"V4591","glmnet","AUC",2019
"3993",1,0,1,"V4592","glmnet","AUC",2019
"3994",1,0,1,"V4593","glmnet","AUC",2019
"3995",1,0,1,"V4594","glmnet","AUC",2019
"3996",1,0,1,"V4595","glmnet","AUC",2019
"3997",1,0,1,"V4596","glmnet","AUC",2019
"3998",1,0,1,"V4597","glmnet","AUC",2019
"3999",1,0,1,"V4598","glmnet","AUC",2019
"4000",1,0,1,"V4599","glmnet","AUC",2019
"4001",1,0,1,"V46","glmnet","AUC",2019
"4002",1,0,1,"V460","glmnet","AUC",2019
"4003",1,0,1,"V4600","glmnet","AUC",2019
"4004",1,0,1,"V4601","glmnet","AUC",2019
"4005",1,0,1,"V4602","glmnet","AUC",2019
"4006",1,0,1,"V4603","glmnet","AUC",2019
"4007",1,0,1,"V4604","glmnet","AUC",2019
"4008",1,0,1,"V4605","glmnet","AUC",2019
"4009",1,0,1,"V4606","glmnet","AUC",2019
"4010",1,0,1,"V4607","glmnet","AUC",2019
"4011",1,0,1,"V4608","glmnet","AUC",2019
"4012",1,0,1,"V4609","glmnet","AUC",2019
"4013",1,0,1,"V461","glmnet","AUC",2019
"4014",1,0,1,"V4610","glmnet","AUC",2019
"4015",1,0,1,"V4611","glmnet","AUC",2019
"4016",1,0,1,"V4612","glmnet","AUC",2019
"4017",1,0,1,"V4613","glmnet","AUC",2019
"4018",1,0,1,"V4614","glmnet","AUC",2019
"4019",1,0,1,"V4615","glmnet","AUC",2019
"4020",1,0,1,"V4616","glmnet","AUC",2019
"4021",1,0,1,"V4617","glmnet","AUC",2019
"4022",1,0,1,"V4618","glmnet","AUC",2019
"4023",1,0,1,"V4619","glmnet","AUC",2019
"4024",1,0,1,"V462","glmnet","AUC",2019
"4025",1,0,1,"V4620","glmnet","AUC",2019
"4026",1,0,1,"V4621","glmnet","AUC",2019
"4027",1,0,1,"V4622","glmnet","AUC",2019
"4028",1,0,1,"V4623","glmnet","AUC",2019
"4029",1,0,1,"V4624","glmnet","AUC",2019
"4030",1,0,1,"V4625","glmnet","AUC",2019
"4031",1,0,1,"V4626","glmnet","AUC",2019
"4032",1,0,1,"V4627","glmnet","AUC",2019
"4033",1,0,1,"V4628","glmnet","AUC",2019
"4034",1,0,1,"V4629","glmnet","AUC",2019
"4035",1,0,1,"V463","glmnet","AUC",2019
"4036",1,0,1,"V4630","glmnet","AUC",2019
"4037",1,0,1,"V4631","glmnet","AUC",2019
"4038",1,0,1,"V4632","glmnet","AUC",2019
"4039",1,0,1,"V4633","glmnet","AUC",2019
"4040",1,0,1,"V4634","glmnet","AUC",2019
"4041",1,0,1,"V4635","glmnet","AUC",2019
"4042",1,0,1,"V4636","glmnet","AUC",2019
"4043",1,0,1,"V4637","glmnet","AUC",2019
"4044",1,0,1,"V4638","glmnet","AUC",2019
"4045",1,0,1,"V4639","glmnet","AUC",2019
"4046",1,0,1,"V464","glmnet","AUC",2019
"4047",1,0,1,"V4640","glmnet","AUC",2019
"4048",1,0,1,"V4641","glmnet","AUC",2019
"4049",1,0,1,"V4642","glmnet","AUC",2019
"4050",1,0,1,"V4643","glmnet","AUC",2019
"4051",1,0,1,"V4644","glmnet","AUC",2019
"4052",1,0,1,"V4645","glmnet","AUC",2019
"4053",1,0,1,"V4646","glmnet","AUC",2019
"4054",1,0,1,"V4647","glmnet","AUC",2019
"4055",1,0,1,"V4648","glmnet","AUC",2019
"4056",1,0,1,"V4649","glmnet","AUC",2019
"4057",1,0,1,"V465","glmnet","AUC",2019
"4058",1,0,1,"V4650","glmnet","AUC",2019
"4059",1,0,1,"V4651","glmnet","AUC",2019
"4060",1,0,1,"V4652","glmnet","AUC",2019
"4061",1,0,1,"V4653","glmnet","AUC",2019
"4062",1,0,1,"V4654","glmnet","AUC",2019
"4063",1,0,1,"V4655","glmnet","AUC",2019
"4064",1,0,1,"V4656","glmnet","AUC",2019
"4065",1,0,1,"V4657","glmnet","AUC",2019
"4066",1,0,1,"V4658","glmnet","AUC",2019
"4067",1,0,1,"V4659","glmnet","AUC",2019
"4068",1,0,1,"V466","glmnet","AUC",2019
"4069",1,0,1,"V4660","glmnet","AUC",2019
"4070",1,0,1,"V4661","glmnet","AUC",2019
"4071",1,0,1,"V4662","glmnet","AUC",2019
"4072",1,0,1,"V4663","glmnet","AUC",2019
"4073",1,0,1,"V4664","glmnet","AUC",2019
"4074",1,0,1,"V4665","glmnet","AUC",2019
"4075",1,0,1,"V4666","glmnet","AUC",2019
"4076",1,0,1,"V4667","glmnet","AUC",2019
"4077",1,0,1,"V4668","glmnet","AUC",2019
"4078",1,0,1,"V4669","glmnet","AUC",2019
"4079",1,0,1,"V467","glmnet","AUC",2019
"4080",1,0,1,"V4670","glmnet","AUC",2019
"4081",1,0,1,"V4671","glmnet","AUC",2019
"4082",1,0,1,"V4672","glmnet","AUC",2019
"4083",1,0,1,"V4673","glmnet","AUC",2019
"4084",1,0,1,"V4674","glmnet","AUC",2019
"4085",1,0,1,"V4675","glmnet","AUC",2019
"4086",1,0,1,"V4676","glmnet","AUC",2019
"4087",1,0,1,"V4677","glmnet","AUC",2019
"4088",1,0,1,"V4678","glmnet","AUC",2019
"4089",1,0,1,"V4679","glmnet","AUC",2019
"4090",1,0,1,"V468","glmnet","AUC",2019
"4091",1,0,1,"V4680","glmnet","AUC",2019
"4092",1,0,1,"V4681","glmnet","AUC",2019
"4093",1,0,1,"V4682","glmnet","AUC",2019
"4094",1,0,1,"V4683","glmnet","AUC",2019
"4095",1,0,1,"V4684","glmnet","AUC",2019
"4096",1,0,1,"V4685","glmnet","AUC",2019
"4097",1,0,1,"V4686","glmnet","AUC",2019
"4098",1,0,1,"V4687","glmnet","AUC",2019
"4099",1,0,1,"V4688","glmnet","AUC",2019
"4100",1,0,1,"V4689","glmnet","AUC",2019
"4101",1,0,1,"V469","glmnet","AUC",2019
"4102",1,0,1,"V4690","glmnet","AUC",2019
"4103",1,0,1,"V4691","glmnet","AUC",2019
"4104",1,0,1,"V4692","glmnet","AUC",2019
"4105",1,0,1,"V4693","glmnet","AUC",2019
"4106",1,0,1,"V4694","glmnet","AUC",2019
"4107",1,0,1,"V4695","glmnet","AUC",2019
"4108",1,0,1,"V4696","glmnet","AUC",2019
"4109",1,0,1,"V4697","glmnet","AUC",2019
"4110",1,0,1,"V4698","glmnet","AUC",2019
"4111",1,0,1,"V4699","glmnet","AUC",2019
"4112",1,0,1,"V47","glmnet","AUC",2019
"4113",1,0,1,"V470","glmnet","AUC",2019
"4114",1,0,1,"V4700","glmnet","AUC",2019
"4115",1,0,1,"V4701","glmnet","AUC",2019
"4116",1,0,1,"V4702","glmnet","AUC",2019
"4117",1,0,1,"V4703","glmnet","AUC",2019
"4118",1,0,1,"V4704","glmnet","AUC",2019
"4119",1,0,1,"V4705","glmnet","AUC",2019
"4120",1,0,1,"V4706","glmnet","AUC",2019
"4121",1,0,1,"V4707","glmnet","AUC",2019
"4122",1,0,1,"V4708","glmnet","AUC",2019
"4123",1,0,1,"V4709","glmnet","AUC",2019
"4124",1,0,1,"V471","glmnet","AUC",2019
"4125",1,0,1,"V4710","glmnet","AUC",2019
"4126",1,0,1,"V4711","glmnet","AUC",2019
"4127",1,0,1,"V4712","glmnet","AUC",2019
"4128",1,0,1,"V4713","glmnet","AUC",2019
"4129",1,0,1,"V4714","glmnet","AUC",2019
"4130",1,0,1,"V4715","glmnet","AUC",2019
"4131",1,0,1,"V4716","glmnet","AUC",2019
"4132",1,0,1,"V4717","glmnet","AUC",2019
"4133",1,0,1,"V4718","glmnet","AUC",2019
"4134",1,0,1,"V4719","glmnet","AUC",2019
"4135",1,0,1,"V472","glmnet","AUC",2019
"4136",1,0,1,"V4720","glmnet","AUC",2019
"4137",1,0,1,"V4721","glmnet","AUC",2019
"4138",1,0,1,"V4722","glmnet","AUC",2019
"4139",1,0,1,"V4723","glmnet","AUC",2019
"4140",1,0,1,"V4724","glmnet","AUC",2019
"4141",1,0,1,"V4725","glmnet","AUC",2019
"4142",1,0,1,"V4726","glmnet","AUC",2019
"4143",1,0,1,"V4727","glmnet","AUC",2019
"4144",1,0,1,"V4728","glmnet","AUC",2019
"4145",1,0,1,"V4729","glmnet","AUC",2019
"4146",1,0,1,"V473","glmnet","AUC",2019
"4147",1,0,1,"V4730","glmnet","AUC",2019
"4148",1,0,1,"V4731","glmnet","AUC",2019
"4149",1,0,1,"V4732","glmnet","AUC",2019
"4150",1,0,1,"V4733","glmnet","AUC",2019
"4151",1,0,1,"V4734","glmnet","AUC",2019
"4152",1,0,1,"V4735","glmnet","AUC",2019
"4153",1,0,1,"V4736","glmnet","AUC",2019
"4154",1,0,1,"V4737","glmnet","AUC",2019
"4155",1,0,1,"V4738","glmnet","AUC",2019
"4156",1,0,1,"V4739","glmnet","AUC",2019
"4157",1,0,1,"V474","glmnet","AUC",2019
"4158",1,0,1,"V4740","glmnet","AUC",2019
"4159",1,0,1,"V4741","glmnet","AUC",2019
"4160",1,0,1,"V4742","glmnet","AUC",2019
"4161",1,0,1,"V4743","glmnet","AUC",2019
"4162",1,0,1,"V4744","glmnet","AUC",2019
"4163",1,0,1,"V4745","glmnet","AUC",2019
"4164",1,0,1,"V4746","glmnet","AUC",2019
"4165",1,0,1,"V4747","glmnet","AUC",2019
"4166",1,0,1,"V4748","glmnet","AUC",2019
"4167",1,0,1,"V4749","glmnet","AUC",2019
"4168",1,0,1,"V475","glmnet","AUC",2019
"4169",1,0,1,"V4750","glmnet","AUC",2019
"4170",1,0,1,"V4751","glmnet","AUC",2019
"4171",1,0,1,"V4752","glmnet","AUC",2019
"4172",1,0,1,"V4753","glmnet","AUC",2019
"4173",1,0,1,"V4754","glmnet","AUC",2019
"4174",1,0,1,"V4755","glmnet","AUC",2019
"4175",1,0,1,"V4756","glmnet","AUC",2019
"4176",1,0,1,"V4757","glmnet","AUC",2019
"4177",1,0,1,"V4758","glmnet","AUC",2019
"4178",1,0,1,"V4759","glmnet","AUC",2019
"4179",1,0,1,"V476","glmnet","AUC",2019
"4180",1,0,1,"V4760","glmnet","AUC",2019
